#HD009051                                                    
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   5492.72    8.917  2.74
   5495.46    8.921  2.74
   5498.20    8.926  2.74
   5500.94    8.931  2.74
   5503.68    8.922  2.74
   5506.42    8.913  2.74
   5509.16    8.917  2.74
   5511.90    8.917  2.74
   5514.64    8.909  2.74
   5517.38    8.897  2.74
   5520.12    8.896  2.74
   5522.86    8.898  2.74
   5525.60    8.906  2.74
   5528.34    8.915  2.74
   5531.08    8.904  2.74
   5533.82    8.894  2.74
   5536.56    8.891  2.74
   5539.30    8.877  2.74
   5542.04    8.875  2.74
   5544.78    8.873  2.74
   5547.52    8.866  2.74
   5550.26    8.879  2.74
   5553.00    8.884  2.74
   5555.74    8.879  2.74
   5558.48    8.876  2.74
   5561.22    8.875  2.74
   5563.96    8.883  2.74
   5566.70    8.897  2.74
   5569.44    8.899  2.74
   5572.18    8.900  2.74
   5574.92    8.892  2.74
   5577.66    8.881  2.74
   5580.40    8.882  2.74
   5583.14    8.887  2.74
   5585.88    8.894  2.74
   5588.62    8.897  2.74
   5591.36    8.890  2.74
   5594.10    8.886  2.74
   5596.84    8.884  2.74
   5599.58    8.877  2.74
   5602.32    8.878  2.74
   5605.06    8.876  2.74
   5607.80    8.862  2.74
   5610.54    8.857  2.74
   5613.28    8.867  2.74
   5616.02    8.877  2.74
   5618.76    8.872  2.74
   5621.50    8.859  2.74
   5624.24    8.850  2.74
   5626.98    8.843  2.74
   5629.72    8.839  2.74
   5632.46    8.842  2.74
   5635.20    8.843  2.74
   5637.94    8.849  2.74
   5640.68    8.855  2.74
