#HD26169                                                     
#                                                            
#  BESSELL 2008 from Heap-Lindler STIS standards             
# wavelength  ABmag  band
   4782.00    9.101  2.00
   4784.00    9.101  2.00
   4786.00    9.102  2.00
   4788.00    9.100  2.00
   4790.00    9.097  2.00
   4792.00    9.090  2.00
   4794.00    9.087  2.00
   4796.00    9.088  2.00
   4798.00    9.091  2.00
   4800.00    9.090  2.00
   4802.00    9.087  2.00
   4804.00    9.083  2.00
   4806.00    9.077  2.00
   4808.00    9.072  2.00
   4810.00    9.071  2.00
   4812.00    9.071  2.00
   4814.00    9.071  2.00
   4816.00    9.068  2.00
   4818.00    9.068  2.00
   4820.00    9.071  2.00
   4822.00    9.079  2.00
   4824.00    9.083  2.00
   4826.00    9.081  2.00
   4828.00    9.077  2.00
   4830.00    9.075  2.00
   4832.00    9.074  2.00
   4834.00    9.071  2.00
   4836.00    9.067  2.00
   4838.00    9.067  2.00
   4840.00    9.066  2.00
   4842.00    9.064  2.00
   4844.00    9.062  2.00
   4846.00    9.061  2.00
   4848.00    9.065  2.00
   4850.00    9.068  2.00
   4852.00    9.071  2.00
   4854.00    9.075  2.00
   4856.00    9.091  2.00
   4858.00    9.142  2.00
   4860.00    9.227  2.00
   4862.00    9.282  2.00
   4864.00    9.242  2.00
   4866.00    9.153  2.00
   4868.00    9.095  2.00
   4870.00    9.084  2.00
   4872.00    9.085  2.00
   4874.00    9.083  2.00
   4876.00    9.079  2.00
   4878.00    9.076  2.00
   4880.00    9.073  2.00
   4882.00    9.067  2.00
   4884.00    9.065  2.00
   4886.00    9.065  2.00
   4888.00    9.070  2.00
   4890.00    9.078  2.00
   4892.00    9.080  2.00
   4894.00    9.068  2.00
   4896.00    9.051  2.00
   4898.00    9.043  2.00
   4900.00    9.044  2.00
   4902.00    9.047  2.00
   4904.00    9.047  2.00
   4906.00    9.043  2.00
   4908.00    9.039  2.00
   4910.00    9.036  2.00
   4912.00    9.030  2.00
   4914.00    9.030  2.00
   4916.00    9.033  2.00
   4918.00    9.047  2.00
   4920.00    9.056  2.00
   4922.00    9.059  2.00
   4924.00    9.052  2.00
   4926.00    9.039  2.00
   4928.00    9.026  2.00
   4930.00    9.020  2.00
   4932.00    9.028  2.00
   4934.00    9.038  2.00
   4936.00    9.042  2.00
   4938.00    9.043  2.00
   4940.00    9.040  2.00
   4942.00    9.039  2.00
   4944.00    9.031  2.00
   4946.00    9.027  2.00
   4948.00    9.023  2.00
   4950.00    9.022  2.00
   4952.00    9.019  2.00
   4954.00    9.021  2.00
   4956.00    9.030  2.00
   4958.00    9.037  2.00
   4960.00    9.030  2.00
   4962.00    9.015  2.00
   4964.00    9.007  2.00
   4966.00    9.008  2.00
   4968.00    9.007  2.00
   4970.00    9.005  2.00
   4972.00    9.004  2.00
   4974.00    9.002  2.00
   4976.00    9.003  2.00
   4978.00    9.009  2.00
   4980.00    9.020  2.00
   4982.00    9.029  2.00
   4984.00    9.030  2.00
   4986.00    9.022  2.00
   4988.00    9.013  2.00
   4990.00    9.009  2.00
   4992.00    9.010  2.00
   4994.00    9.011  2.00
   4996.00    9.007  2.00
   4998.00    9.003  2.00
   5000.00    9.002  2.00
   5002.00    9.004  2.00
   5004.00    9.008  2.00
   5006.00    9.014  2.00
   5008.00    9.015  2.00
   5010.00    9.014  2.00
   5012.00    9.013  2.00
   5014.00    9.016  2.00
   5016.00    9.018  2.00
   5018.00    9.019  2.00
   5020.00    9.016  2.00
   5022.00    9.008  2.00
   5024.00    9.000  2.00
   5026.00    8.994  2.00
   5028.00    8.990  2.00
   5030.00    8.985  2.00
   5032.00    8.984  2.00
   5034.00    8.988  2.00
   5036.00    8.994  2.00
   5038.00    9.003  2.00
   5040.00    9.013  2.00
   5042.00    9.015  2.00
   5044.00    9.003  2.00
   5046.00    8.986  2.00
   5048.00    8.981  2.00
   5050.00    8.986  2.00
   5052.00    8.989  2.00
   5054.00    8.983  2.00
   5056.00    8.976  2.00
   5058.00    8.970  2.00
   5060.00    8.966  2.00
   5062.00    8.963  2.00
   5064.00    8.969  2.00
   5066.00    8.969  2.00
   5068.00    8.967  2.00
   5070.00    8.959  2.00
   5072.00    8.960  2.00
   5074.00    8.959  2.00
   5076.00    8.963  2.00
   5078.00    8.967  2.00
   5080.00    8.974  2.00
   5082.00    8.975  2.00
   5084.00    8.970  2.00
   5086.00    8.963  2.00
   5088.00    8.961  2.00
   5090.00    8.956  2.00
   5092.00    8.953  2.00
   5094.00    8.953  2.00
   5096.00    8.956  2.00
   5098.00    8.958  2.00
   5100.00    8.955  2.00
   5102.00    8.952  2.00
   5104.00    8.949  2.00
   5106.00    8.952  2.00
   5108.00    8.958  2.00
   5110.00    8.961  2.00
   5112.00    8.956  2.00
   5114.00    8.946  2.00
   5116.00    8.936  2.00
   5118.00    8.931  2.00
   5120.00    8.931  2.00
