#HD187111                                                    
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   5284.48    7.841  2.74
   5287.22    7.813  2.74
   5289.96    7.805  2.74
   5292.70    7.814  2.74
   5295.44    7.842  2.74
   5298.18    7.859  2.74
   5300.92    7.841  2.74
   5303.66    7.813  2.74
   5306.40    7.804  2.74
   5309.14    7.788  2.74
   5311.88    7.788  2.74
   5314.62    7.805  2.74
   5317.36    7.807  2.74
   5320.10    7.806  2.74
   5322.84    7.822  2.74
   5325.58    7.851  2.74
   5328.32    7.887  2.74
   5331.06    7.828  2.74
   5333.80    7.805  2.74
   5336.54    7.805  2.74
   5339.28    7.818  2.74
   5342.02    7.810  2.74
   5344.76    7.797  2.74
   5347.50    7.809  2.74
   5350.24    7.790  2.74
   5352.98    7.772  2.74
   5355.72    7.754  2.74
   5358.46    7.750  2.74
   5361.20    7.769  2.74
   5363.94    7.798  2.74
   5366.68    7.788  2.74
   5369.42    7.808  2.74
   5372.16    7.792  2.74
   5374.90    7.751  2.74
   5377.64    7.750  2.74
   5380.38    7.761  2.74
   5383.12    7.763  2.74
   5385.86    7.747  2.74
   5388.60    7.753  2.74
   5391.34    7.772  2.74
   5394.08    7.791  2.74
   5396.82    7.796  2.74
   5399.56    7.771  2.74
   5402.30    7.775  2.74
   5405.04    7.801  2.74
   5407.78    7.781  2.74
   5410.52    7.767  2.74
   5413.26    7.744  2.74
   5416.00    7.736  2.74
   5418.74    7.736  2.74
   5421.48    7.742  2.74
   5424.22    7.749  2.74
   5426.96    7.750  2.74
   5429.70    7.759  2.74
   5432.44    7.761  2.74
   5435.18    7.756  2.74
   5437.92    7.722  2.74
   5440.66    7.709  2.74
   5443.40    7.725  2.74
   5446.14    7.743  2.74
   5448.88    7.717  2.74
   5451.62    7.714  2.74
   5454.36    7.738  2.74
   5457.10    7.717  2.74
   5459.84    7.700  2.74
   5462.58    7.708  2.74
   5465.32    7.696  2.74
   5468.06    7.685  2.74
   5470.80    7.694  2.74
   5473.54    7.711  2.74
   5476.28    7.734  2.74
   5479.02    7.709  2.74
   5481.76    7.703  2.74
   5484.50    7.681  2.74
   5487.24    7.682  2.74
   5489.98    7.686  2.74
   5492.72    7.676  2.74
   5495.46    7.682  2.74
   5498.20    7.687  2.74
   5500.94    7.694  2.74
   5503.68    7.691  2.74
   5506.42    7.692  2.74
   5509.16    7.687  2.74
   5511.90    7.687  2.74
   5514.64    7.672  2.74
   5517.38    7.658  2.74
   5520.12    7.650  2.74
   5522.86    7.654  2.74
   5525.60    7.663  2.74
   5528.34    7.665  2.74
   5531.08    7.656  2.74
   5533.82    7.647  2.74
   5536.56    7.643  2.74
   5539.30    7.637  2.74
   5542.04    7.635  2.74
   5544.78    7.636  2.74
   5547.52    7.633  2.74
   5550.26    7.627  2.74
   5553.00    7.625  2.74
   5555.74    7.628  2.74
   5558.48    7.634  2.74
   5561.22    7.638  2.74
   5563.96    7.637  2.74
   5566.70    7.638  2.74
   5569.44    7.640  2.74
   5572.18    7.639  2.74
   5574.92    7.635  2.74
   5577.66    7.629  2.74
   5580.40    7.628  2.74
   5583.14    7.631  2.74
   5585.88    7.649  2.74
   5588.62    7.658  2.74
   5591.36    7.644  2.74
   5594.10    7.624  2.74
   5596.84    7.607  2.74
   5599.58    7.611  2.74
   5602.32    7.621  2.74
   5605.06    7.602  2.74
   5607.80    7.589  2.74
   5610.54    7.590  2.74
   5613.28    7.602  2.74
   5616.02    7.609  2.74
   5618.76    7.597  2.74
   5621.50    7.586  2.74
   5624.24    7.584  2.74
   5626.98    7.572  2.74
   5629.72    7.553  2.74
   5632.46    7.559  2.74
   5635.20    7.567  2.74
   5637.94    7.571  2.74
   5640.68    7.571  2.74
