#CD-3018140                                                  
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   5100.90   10.015  2.74
   5103.64   10.004  2.74
   5106.38   10.014  2.74
   5109.12   10.014  2.74
   5111.86   10.001  2.74
   5114.60   10.011  2.74
   5117.34   10.000  2.74
   5120.08   10.005  2.74
   5122.82   10.023  2.74
   5125.56   10.015  2.74
   5128.30   10.005  2.74
   5131.04   10.010  2.74
   5133.78   10.012  2.74
   5136.52   10.013  2.74
   5139.26   10.017  2.74
   5142.00   10.009  2.74
   5144.74   10.003  2.74
   5147.48    9.999  2.74
   5150.22   10.010  2.74
   5152.96   10.013  2.74
   5155.70   10.014  2.74
   5158.44    9.999  2.74
   5161.18   10.006  2.74
   5163.92   10.025  2.74
   5166.66   10.039  2.74
   5169.40   10.059  2.74
   5172.14   10.047  2.74
   5174.88   10.032  2.74
   5177.62   10.010  2.74
   5180.36   10.007  2.74
   5183.10   10.027  2.74
   5185.84   10.039  2.74
   5188.58   10.005  2.74
   5191.32   10.016  2.74
   5194.06   10.019  2.74
   5196.80   10.006  2.74
   5199.54    9.988  2.74
   5202.28   10.000  2.74
   5205.02   10.009  2.74
   5207.76   10.012  2.74
   5210.50   10.003  2.74
   5213.24    9.995  2.74
   5215.98    9.999  2.74
   5218.72    9.994  2.74
   5221.46    9.989  2.74
   5224.20    9.997  2.74
   5226.94   10.027  2.74
   5229.68   10.017  2.74
   5232.42   10.005  2.74
   5235.16    9.985  2.74
   5237.90    9.979  2.74
   5240.64    9.980  2.74
   5243.38    9.985  2.74
   5246.12    9.988  2.74
   5248.86    9.991  2.74
   5251.60    9.985  2.74
   5254.34    9.980  2.74
   5257.08    9.980  2.74
   5259.82    9.985  2.74
   5262.56    9.989  2.74
   5265.30    9.992  2.74
   5268.04   10.005  2.74
   5270.78   10.005  2.74
   5273.52    9.982  2.74
   5276.26    9.978  2.74
   5279.00    9.981  2.74
   5281.74    9.992  2.74
   5284.48    9.978  2.74
   5287.22    9.969  2.74
   5289.96    9.977  2.74
   5292.70    9.980  2.74
   5295.44    9.984  2.74
   5298.18    9.989  2.74
   5300.92    9.982  2.74
   5303.66    9.983  2.74
   5306.40    9.973  2.74
   5309.14    9.978  2.74
   5311.88    9.975  2.74
   5314.62    9.972  2.74
   5317.36    9.982  2.74
   5320.10    9.972  2.74
   5322.84    9.988  2.74
   5325.58    9.991  2.74
   5328.32    9.995  2.74
   5331.06    9.984  2.74
   5333.80    9.968  2.74
   5336.54    9.972  2.74
   5339.28    9.976  2.74
   5342.02    9.984  2.74
   5344.76    9.955  2.74
   5347.50    9.937  2.74
   5350.24    9.980  2.74
   5352.98    9.984  2.74
   5355.72    9.970  2.74
   5358.46    9.961  2.74
   5361.20    9.974  2.74
   5363.94    9.976  2.74
   5366.68    9.978  2.74
   5369.42    9.977  2.74
   5372.16    9.983  2.74
   5374.90    9.977  2.74
   5377.64    9.974  2.74
   5380.38    9.968  2.74
   5383.12    9.974  2.74
   5385.86    9.977  2.74
   5388.60    9.961  2.74
   5391.34    9.969  2.74
   5394.08    9.981  2.74
   5396.82    9.979  2.74
   5399.56    9.977  2.74
   5402.30    9.972  2.74
   5405.04    9.986  2.74
   5407.78    9.970  2.74
   5410.52    9.973  2.74
   5413.26    9.968  2.74
   5416.00    9.961  2.74
   5418.74    9.976  2.74
   5421.48    9.971  2.74
   5424.22    9.964  2.74
   5426.96    9.974  2.74
   5429.70    9.969  2.74
   5432.44    9.978  2.74
   5435.18    9.980  2.74
   5437.92    9.968  2.74
   5440.66    9.966  2.74
   5443.40    9.966  2.74
   5446.14    9.963  2.74
   5448.88    9.974  2.74
   5451.62    9.968  2.74
   5454.36    9.976  2.74
   5457.10    9.965  2.74
   5459.84    9.968  2.74
   5462.58    9.966  2.74
   5465.32    9.960  2.74
   5468.06    9.962  2.74
   5470.80    9.958  2.74
   5473.54    9.962  2.74
   5476.28    9.963  2.74
   5479.02    9.951  2.74
   5481.76    9.956  2.74
   5484.50    9.951  2.74
   5487.24    9.945  2.74
   5489.98    9.956  2.74
   5492.72    9.943  2.74
   5495.46    9.958  2.74
   5498.20    9.954  2.74
   5500.94    9.930  2.74
   5503.68    9.948  2.74
   5506.42    9.956  2.74
   5509.16    9.960  2.74
   5511.90    9.957  2.74
   5514.64    9.949  2.74
   5517.38    9.955  2.74
   5520.12    9.955  2.74
   5522.86    9.946  2.74
   5525.60    9.954  2.74
   5528.34    9.967  2.74
   5531.08    9.968  2.74
   5533.82    9.956  2.74
   5536.56    9.946  2.74
   5539.30    9.959  2.74
   5542.04    9.949  2.74
   5544.78    9.956  2.74
   5547.52    9.956  2.74
   5550.26    9.946  2.74
   5553.00    9.937  2.74
   5555.74    9.944  2.74
   5558.48    9.952  2.74
   5561.22    9.949  2.74
   5563.96    9.947  2.74
   5566.70    9.938  2.74
   5569.44    9.943  2.74
   5572.18    9.952  2.74
   5574.92    9.948  2.74
   5577.66    9.955  2.74
   5580.40    9.949  2.74
   5583.14    9.952  2.74
   5585.88    9.961  2.74
   5588.62    9.966  2.74
   5591.36    9.950  2.74
   5594.10    9.941  2.74
   5596.84    9.930  2.74
   5599.58    9.936  2.74
   5602.32    9.947  2.74
   5605.06    9.947  2.74
   5607.80    9.945  2.74
   5610.54    9.942  2.74
   5613.28    9.935  2.74
   5616.02    9.932  2.74
   5618.76    9.943  2.74
   5621.50    9.949  2.74
   5624.24    9.936  2.74
   5626.98    9.929  2.74
   5629.72    9.929  2.74
   5632.46    9.946  2.74
   5635.20    9.940  2.74
   5637.94    9.928  2.74
