#G24-3                                                       
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4846.08   10.627  2.74
   4848.82   10.640  2.74
   4851.56   10.671  2.74
   4854.30   10.705  2.74
   4857.04   10.777  2.74
   4859.78   10.940  2.74
   4862.52   10.948  2.74
   4865.26   10.806  2.74
   4868.00   10.729  2.74
   4870.74   10.696  2.74
   4873.48   10.668  2.74
   4876.22   10.646  2.74
   4878.96   10.640  2.74
   4881.70   10.627  2.74
   4884.44   10.619  2.74
   4887.18   10.629  2.74
   4889.92   10.640  2.74
   4892.66   10.627  2.74
   4895.40   10.611  2.74
   4898.14   10.605  2.74
   4900.88   10.602  2.74
   4903.62   10.594  2.74
   4906.36   10.588  2.74
   4909.10   10.597  2.74
   4911.84   10.598  2.74
   4914.58   10.595  2.74
   4917.32   10.600  2.74
   4920.06   10.610  2.74
   4922.80   10.606  2.74
   4925.54   10.592  2.74
   4928.28   10.585  2.74
   4931.02   10.593  2.74
   4933.76   10.604  2.74
   4936.50   10.588  2.74
   4939.24   10.580  2.74
   4941.98   10.578  2.74
   4944.72   10.569  2.74
   4947.46   10.571  2.74
   4950.20   10.571  2.74
   4952.94   10.567  2.74
   4955.68   10.594  2.74
   4958.42   10.600  2.74
   4961.16   10.593  2.74
   4963.90   10.588  2.74
   4966.64   10.619  2.74
   4969.38   10.605  2.74
   4972.12   10.568  2.74
   4974.86   10.579  2.74
   4977.60   10.583  2.74
   4980.34   10.579  2.74
   4983.08   10.590  2.74
   4985.82   10.592  2.74
   4988.56   10.585  2.74
   4991.30   10.579  2.74
   4994.04   10.576  2.74
   4996.78   10.576  2.74
   4999.52   10.576  2.74
   5002.26   10.583  2.74
   5005.00   10.590  2.74
   5007.74   10.576  2.74
   5010.48   10.582  2.74
   5013.22   10.581  2.74
   5015.96   10.569  2.74
   5018.70   10.588  2.74
   5021.44   10.585  2.74
   5024.18   10.570  2.74
   5026.92   10.576  2.74
   5029.66   10.567  2.74
   5032.40   10.553  2.74
   5035.14   10.558  2.74
   5037.88   10.570  2.74
   5040.62   10.578  2.74
   5043.36   10.579  2.74
   5046.10   10.578  2.74
   5048.84   10.569  2.74
   5051.58   10.565  2.74
   5054.32   10.556  2.74
   5057.06   10.553  2.74
   5059.80   10.551  2.74
   5062.54   10.555  2.74
   5065.28   10.556  2.74
   5068.02   10.569  2.74
   5070.76   10.578  2.74
   5073.50   10.568  2.74
   5076.24   10.571  2.74
   5078.98   10.567  2.74
   5081.72   10.557  2.74
   5084.46   10.547  2.74
   5087.20   10.549  2.74
   5089.94   10.552  2.74
   5092.68   10.543  2.74
   5095.42   10.547  2.74
   5098.16   10.551  2.74
   5100.90   10.553  2.74
   5103.64   10.536  2.74
   5106.38   10.533  2.74
   5109.12   10.560  2.74
   5111.86   10.541  2.74
   5114.60   10.538  2.74
   5117.34   10.535  2.74
   5120.08   10.533  2.74
   5122.82   10.542  2.74
   5125.56   10.546  2.74
   5128.30   10.543  2.74
   5131.04   10.538  2.74
   5133.78   10.544  2.74
   5136.52   10.555  2.74
   5139.26   10.557  2.74
   5142.00   10.553  2.74
   5144.74   10.536  2.74
   5147.48   10.523  2.74
   5150.22   10.533  2.74
   5152.96   10.544  2.74
   5155.70   10.539  2.74
   5158.44   10.531  2.74
   5161.18   10.528  2.74
   5163.92   10.557  2.74
   5166.66   10.602  2.74
   5169.40   10.626  2.74
   5172.14   10.612  2.74
   5174.88   10.577  2.74
   5177.62   10.531  2.74
   5180.36   10.544  2.74
   5183.10   10.587  2.74
   5185.84   10.572  2.74
   5188.58   10.542  2.74
   5191.32   10.543  2.74
   5194.06   10.547  2.74
   5196.80   10.529  2.74
   5199.54   10.522  2.74
   5202.28   10.536  2.74
   5205.02   10.542  2.74
   5207.76   10.539  2.74
   5210.50   10.529  2.74
   5213.24   10.527  2.74
   5215.98   10.524  2.74
   5218.72   10.508  2.74
   5221.46   10.504  2.74
   5224.20   10.522  2.74
   5226.94   10.548  2.74
   5229.68   10.547  2.74
   5232.42   10.530  2.74
   5235.16   10.520  2.74
   5237.90   10.508  2.74
   5240.64   10.499  2.74
   5243.38   10.495  2.74
   5246.12   10.494  2.74
   5248.86   10.492  2.74
   5251.60   10.506  2.74
   5254.34   10.517  2.74
   5257.08   10.486  2.74
   5259.82   10.489  2.74
   5262.56   10.520  2.74
   5265.30   10.542  2.74
   5268.04   10.550  2.74
   5270.78   10.538  2.74
   5273.52   10.513  2.74
   5276.26   10.495  2.74
   5279.00   10.494  2.74
   5281.74   10.512  2.74
   5284.48   10.515  2.74
   5287.22   10.487  2.74
   5289.96   10.486  2.74
   5292.70   10.493  2.74
   5295.44   10.493  2.74
   5298.18   10.483  2.74
   5300.92   10.484  2.74
   5303.66   10.501  2.74
   5306.40   10.486  2.74
   5309.14   10.469  2.74
   5311.88   10.478  2.74
   5314.62   10.492  2.74
   5317.36   10.491  2.74
   5320.10   10.485  2.74
   5322.84   10.497  2.74
   5325.58   10.516  2.74
   5328.32   10.509  2.74
   5331.06   10.500  2.74
   5333.80   10.482  2.74
   5336.54   10.497  2.74
   5339.28   10.491  2.74
   5342.02   10.496  2.74
   5344.76   10.483  2.74
   5347.50   10.493  2.74
   5350.24   10.509  2.74
   5352.98   10.479  2.74
   5355.72   10.473  2.74
   5358.46   10.470  2.74
   5361.20   10.478  2.74
   5363.94   10.484  2.74
   5366.68   10.488  2.74
   5369.42   10.487  2.74
   5372.16   10.488  2.74
   5374.90   10.471  2.74
   5377.64   10.468  2.74
   5380.38   10.470  2.74
   5383.12   10.485  2.74
   5385.86   10.475  2.74
   5388.60   10.474  2.74
   5391.34   10.475  2.74
   5394.08   10.476  2.74
   5396.82   10.487  2.74
   5399.56   10.503  2.74
   5402.30   10.485  2.74
   5405.04   10.494  2.74
   5407.78   10.489  2.74
   5410.52   10.477  2.74
   5413.26   10.480  2.74
   5416.00   10.474  2.74
   5418.74   10.471  2.74
   5421.48   10.461  2.74
   5424.22   10.474  2.74
   5426.96   10.482  2.74
   5429.70   10.486  2.74
   5432.44   10.479  2.74
   5435.18   10.480  2.74
   5437.92   10.469  2.74
   5440.66   10.473  2.74
   5443.40   10.484  2.74
   5446.14   10.472  2.74
   5448.88   10.454  2.74
   5451.62   10.457  2.74
   5454.36   10.490  2.74
   5457.10   10.476  2.74
   5459.84   10.470  2.74
   5462.58   10.464  2.74
   5465.32   10.466  2.74
   5468.06   10.448  2.74
   5470.80   10.455  2.74
   5473.54   10.472  2.74
   5476.28   10.467  2.74
   5479.02   10.460  2.74
   5481.76   10.451  2.74
   5484.50   10.443  2.74
   5487.24   10.441  2.74
   5489.98   10.453  2.74
   5492.72   10.437  2.74
   5495.46   10.446  2.74
   5498.20   10.457  2.74
   5500.94   10.450  2.74
   5503.68   10.445  2.74
   5506.42   10.442  2.74
   5509.16   10.447  2.74
   5511.90   10.460  2.74
   5514.64   10.465  2.74
   5517.38   10.458  2.74
   5520.12   10.441  2.74
   5522.86   10.433  2.74
   5525.60   10.444  2.74
   5528.34   10.458  2.74
   5531.08   10.453  2.74
   5533.82   10.450  2.74
   5536.56   10.429  2.74
   5539.30   10.418  2.74
   5542.04   10.442  2.74
   5544.78   10.447  2.74
   5547.52   10.434  2.74
   5550.26   10.437  2.74
   5553.00   10.437  2.74
   5555.74   10.447  2.74
   5558.48   10.449  2.74
   5561.22   10.449  2.74
   5563.96   10.452  2.74
   5566.70   10.446  2.74
   5569.44   10.437  2.74
   5572.18   10.438  2.74
   5574.92   10.444  2.74
   5577.66   10.440  2.74
   5580.40   10.425  2.74
   5583.14   10.432  2.74
   5585.88   10.445  2.74
   5588.62   10.451  2.74
   5591.36   10.446  2.74
   5594.10   10.435  2.74
   5596.84   10.440  2.74
   5599.58   10.439  2.74
   5602.32   10.435  2.74
   5605.06   10.429  2.74
   5607.80   10.421  2.74
   5610.54   10.416  2.74
   5613.28   10.421  2.74
   5616.02   10.425  2.74
   5618.76   10.423  2.74
   5621.50   10.425  2.74
   5624.24   10.421  2.74
   5626.98   10.407  2.74
   5629.72   10.412  2.74
   5632.46   10.403  2.74
   5635.20   10.411  2.74
   5637.94   10.420  2.74
   5640.68   10.415  2.74
