#G20-15                                                      
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   4939.24   10.771  2.74
   4941.98   10.763  2.74
   4944.72   10.758  2.74
   4947.46   10.759  2.74
   4950.20   10.750  2.74
   4952.94   10.750  2.74
   4955.68   10.780  2.74
   4958.42   10.778  2.74
   4961.16   10.763  2.74
   4963.90   10.770  2.74
   4966.64   10.787  2.74
   4969.38   10.768  2.74
   4972.12   10.742  2.74
   4974.86   10.754  2.74
   4977.60   10.758  2.74
   4980.34   10.759  2.74
   4983.08   10.762  2.74
   4985.82   10.757  2.74
   4988.56   10.757  2.74
   4991.30   10.758  2.74
   4994.04   10.749  2.74
   4996.78   10.748  2.74
   4999.52   10.760  2.74
   5002.26   10.763  2.74
   5005.00   10.763  2.74
   5007.74   10.758  2.74
   5010.48   10.759  2.74
   5013.22   10.745  2.74
   5015.96   10.740  2.74
   5018.70   10.759  2.74
   5021.44   10.755  2.74
   5024.18   10.743  2.74
   5026.92   10.736  2.74
   5029.66   10.724  2.74
   5032.40   10.722  2.74
   5035.14   10.742  2.74
   5037.88   10.747  2.74
   5040.62   10.748  2.74
   5043.36   10.754  2.74
   5046.10   10.737  2.74
   5048.84   10.726  2.74
   5051.58   10.732  2.74
   5054.32   10.725  2.74
   5057.06   10.711  2.74
   5059.80   10.717  2.74
   5062.54   10.717  2.74
   5065.28   10.710  2.74
   5068.02   10.741  2.74
   5070.76   10.742  2.74
   5073.50   10.716  2.74
   5076.24   10.711  2.74
   5078.98   10.719  2.74
   5081.72   10.733  2.74
   5084.46   10.718  2.74
   5087.20   10.709  2.74
   5089.94   10.702  2.74
   5092.68   10.697  2.74
   5095.42   10.702  2.74
   5098.16   10.712  2.74
   5100.90   10.713  2.74
   5103.64   10.701  2.74
   5106.38   10.714  2.74
   5109.12   10.728  2.74
   5111.86   10.717  2.74
   5114.60   10.710  2.74
   5117.34   10.702  2.74
   5120.08   10.693  2.74
   5122.82   10.702  2.74
   5125.56   10.700  2.74
   5128.30   10.692  2.74
   5131.04   10.703  2.74
   5133.78   10.715  2.74
   5136.52   10.715  2.74
   5139.26   10.716  2.74
   5142.00   10.719  2.74
   5144.74   10.690  2.74
   5147.48   10.678  2.74
   5150.22   10.692  2.74
   5152.96   10.701  2.74
   5155.70   10.696  2.74
   5158.44   10.690  2.74
   5161.18   10.688  2.74
   5163.92   10.707  2.74
   5166.66   10.752  2.74
   5169.40   10.774  2.74
   5172.14   10.774  2.74
   5174.88   10.749  2.74
   5177.62   10.686  2.74
   5180.36   10.691  2.74
   5183.10   10.730  2.74
   5185.84   10.734  2.74
   5188.58   10.714  2.74
   5191.32   10.710  2.74
   5194.06   10.701  2.74
   5196.80   10.677  2.74
   5199.54   10.685  2.74
   5202.28   10.679  2.74
   5205.02   10.683  2.74
   5207.76   10.700  2.74
   5210.50   10.687  2.74
   5213.24   10.679  2.74
   5215.98   10.681  2.74
   5218.72   10.675  2.74
   5221.46   10.657  2.74
   5224.20   10.659  2.74
   5226.94   10.687  2.74
   5229.68   10.684  2.74
   5232.42   10.669  2.74
   5235.16   10.683  2.74
   5237.90   10.668  2.74
   5240.64   10.641  2.74
   5243.38   10.639  2.74
   5246.12   10.645  2.74
   5248.86   10.651  2.74
   5251.60   10.648  2.74
   5254.34   10.644  2.74
   5257.08   10.629  2.74
   5259.82   10.638  2.74
   5262.56   10.660  2.74
   5265.30   10.682  2.74
   5268.04   10.706  2.74
   5270.78   10.693  2.74
   5273.52   10.658  2.74
   5276.26   10.648  2.74
   5279.00   10.639  2.74
   5281.74   10.648  2.74
   5284.48   10.652  2.74
   5287.22   10.635  2.74
   5289.96   10.629  2.74
   5292.70   10.628  2.74
   5295.44   10.631  2.74
   5298.18   10.645  2.74
   5300.92   10.631  2.74
   5303.66   10.632  2.74
   5306.40   10.634  2.74
   5309.14   10.620  2.74
   5311.88   10.625  2.74
   5314.62   10.628  2.74
   5317.36   10.639  2.74
   5320.10   10.625  2.74
   5322.84   10.631  2.74
   5325.58   10.653  2.74
   5328.32   10.655  2.74
   5331.06   10.641  2.74
   5333.80   10.610  2.74
   5336.54   10.619  2.74
   5339.28   10.631  2.74
   5342.02   10.636  2.74
   5344.76   10.623  2.74
   5347.50   10.626  2.74
   5350.24   10.614  2.74
   5352.98   10.625  2.74
   5355.72   10.611  2.74
   5358.46   10.604  2.74
   5361.20   10.617  2.74
   5363.94   10.642  2.74
   5366.68   10.633  2.74
   5369.42   10.629  2.74
   5372.16   10.631  2.74
   5374.90   10.614  2.74
   5377.64   10.618  2.74
   5380.38   10.618  2.74
   5383.12   10.609  2.74
   5385.86   10.608  2.74
   5388.60   10.613  2.74
   5391.34   10.609  2.74
   5394.08   10.613  2.74
   5396.82   10.619  2.74
   5399.56   10.638  2.74
   5402.30   10.612  2.74
   5405.04   10.617  2.74
   5407.78   10.629  2.74
   5410.52   10.620  2.74
   5413.26   10.605  2.74
   5416.00   10.607  2.74
   5418.74   10.614  2.74
   5421.48   10.602  2.74
   5424.22   10.613  2.74
   5426.96   10.599  2.74
   5429.70   10.605  2.74
   5432.44   10.612  2.74
   5435.18   10.602  2.74
   5437.92   10.594  2.74
   5440.66   10.594  2.74
   5443.40   10.616  2.74
   5446.14   10.598  2.74
   5448.88   10.603  2.74
   5451.62   10.605  2.74
   5454.36   10.609  2.74
   5457.10   10.592  2.74
   5459.84   10.591  2.74
   5462.58   10.596  2.74
   5465.32   10.593  2.74
   5468.06   10.566  2.74
   5470.80   10.575  2.74
   5473.54   10.576  2.74
   5476.28   10.582  2.74
   5479.02   10.587  2.74
   5481.76   10.586  2.74
   5484.50   10.584  2.74
   5487.24   10.571  2.74
   5489.98   10.571  2.74
   5492.72   10.572  2.74
   5495.46   10.567  2.74
   5498.20   10.570  2.74
   5500.94   10.571  2.74
   5503.68   10.568  2.74
   5506.42   10.552  2.74
   5509.16   10.548  2.74
   5511.90   10.558  2.74
   5514.64   10.563  2.74
   5517.38   10.562  2.74
   5520.12   10.564  2.74
   5522.86   10.568  2.74
   5525.60   10.571  2.74
   5528.34   10.571  2.74
   5531.08   10.559  2.74
   5533.82   10.558  2.74
   5536.56   10.548  2.74
   5539.30   10.541  2.74
   5542.04   10.552  2.74
   5544.78   10.547  2.74
   5547.52   10.544  2.74
   5550.26   10.543  2.74
   5553.00   10.547  2.74
   5555.74   10.546  2.74
   5558.48   10.540  2.74
   5561.22   10.542  2.74
   5563.96   10.542  2.74
   5566.70   10.530  2.74
   5569.44   10.527  2.74
   5572.18   10.544  2.74
   5574.92   10.538  2.74
   5577.66   10.534  2.74
   5580.40   10.536  2.74
   5583.14   10.533  2.74
   5585.88   10.546  2.74
   5588.62   10.549  2.74
   5591.36   10.549  2.74
   5594.10   10.548  2.74
   5596.84   10.546  2.74
   5599.58   10.526  2.74
   5602.32   10.505  2.74
   5605.06   10.520  2.74
   5607.80   10.519  2.74
   5610.54   10.527  2.74
   5613.28   10.527  2.74
   5616.02   10.539  2.74
   5618.76   10.522  2.74
   5621.50   10.509  2.74
   5624.24   10.520  2.74
   5626.98   10.524  2.74
   5629.72   10.512  2.74
   5632.46   10.484  2.74
   5635.20   10.515  2.74
   5637.94   10.513  2.74
   5640.68   10.506  2.74
