# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Thu Jul 21 02:44:25 CEST 2011
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01900		Age = 	5.000e+09 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	9.70	1.2747075558	1.1548	1.6926	3.6657	2.4166	0.539	3.022	2.084	0.946	0.346	-0.153	-0.893	-1.485	-1.560	0.4787	0.0000	1.1	1	-14.039	3.1987984180
	9.70	1.2756295204	1.1558	1.7083	3.6648	2.3978	0.499	3.002	2.055	0.912	0.309	-0.191	-0.935	-1.529	-1.606	0.4787	0.0000	1.1	1	-14.044	3.1989476681
	9.70	1.2759398222	1.1562	1.7178	3.6643	2.3862	0.475	2.991	2.038	0.891	0.287	-0.214	-0.960	-1.556	-1.633	0.4787	0.0000	1.1	1	-14.045	3.1989979744
	9.70	1.2763307095	1.1566	1.7326	3.6634	2.3680	0.439	2.975	2.011	0.860	0.253	-0.250	-1.000	-1.598	-1.676	0.4787	0.0000	1.1	1	-14.047	3.1990611553
	9.70	1.2775019407	1.1579	1.8161	3.6573	2.2610	0.230	2.900	1.872	0.689	0.065	-0.452	-1.225	-1.843	-1.925	0.4787	0.0000	1.4	1	-14.053	3.1992502213
	9.70	1.2776020765	1.1580	1.8532	3.6543	2.2117	0.137	2.876	1.814	0.615	-0.017	-0.541	-1.327	-1.955	-2.038	0.4787	0.0000	1.5	1	-14.053	3.1992661953
	9.70	1.2776781321	1.1581	1.9212	3.6486	2.1208	-0.033	2.837	1.713	0.483	-0.165	-0.703	-1.512	-2.159	-2.246	0.4787	0.0000	1.8	1	-14.053	3.1992785931
	9.70	1.2777009010	1.1581	1.9728	3.6445	2.0530	-0.162	2.810	1.638	0.387	-0.274	-0.824	-1.651	-2.312	-2.402	0.4787	0.0000	2.0	1	-14.053	3.1992821693
	9.70	1.2777193785	1.1582	2.0865	3.6357	1.9041	-0.446	2.754	1.472	0.173	-0.516	-1.091	-1.956	-2.647	-2.744	0.4787	0.0000	2.6	1	-14.052	3.1992852688
	9.70	1.2777262926	1.1582	2.1584	3.6297	1.8084	-0.626	2.733	1.374	0.041	-0.667	-1.259	-2.149	-2.862	-2.963	0.4787	0.0000	3.0	1	-14.052	3.1992862225
	9.70	1.2777342796	1.1582	2.2352	3.6241	1.7091	-0.818	2.698	1.261	-0.104	-0.830	-1.440	-2.354	-3.086	-3.192	0.4787	0.0000	3.6	1	-14.051	3.1992876530
	9.70	1.2777464390	1.1582	2.2945	3.6190	1.6294	-0.966	2.702	1.198	-0.197	-0.944	-1.575	-2.513	-3.263	-3.373	0.4787	0.0000	4.1	1	-14.050	3.1992895603
	9.70	1.2777829170	1.1582	2.2239	3.6253	1.7249	-0.790	2.694	1.272	-0.088	-0.810	-1.414	-2.324	-3.051	-3.156	0.4787	0.0000	3.5	1	-14.051	3.1992955208
	9.70	1.2778289318	1.1583	2.1908	3.6277	1.7680	-0.707	2.708	1.320	-0.025	-0.739	-1.337	-2.235	-2.954	-3.057	0.4787	0.0000	3.2	1	-14.052	3.1993029118
	9.70	1.2779842615	1.1585	2.2536	3.6226	1.6848	-0.864	2.697	1.240	-0.134	-0.866	-1.482	-2.403	-3.140	-3.248	0.4787	0.0000	3.7	1	-14.052	3.1993279457
	9.70	1.2780807018	1.1586	2.3180	3.6173	1.5992	-1.025	2.696	1.168	-0.238	-0.991	-1.630	-2.576	-3.331	-3.443	0.4787	0.0000	4.3	1	-14.052	3.1993434429
	9.70	1.2781382799	1.1586	2.3815	3.6122	1.5151	-1.184	2.696	1.096	-0.341	-1.114	-1.775	-2.745	-3.518	-3.635	0.4787	0.0000	5.0	1	-14.051	3.1993527412
	9.70	1.2781921625	1.1587	2.4532	3.6065	1.4208	-1.363	2.698	1.012	-0.460	-1.256	-1.939	-2.936	-3.728	-3.851	0.4787	0.0000	5.9	1	-14.050	3.1993613243
	9.70	1.2782380581	1.1588	2.5209	3.5999	1.3267	-1.532	2.736	0.954	-0.558	-1.380	-2.091	-3.119	-3.933	-4.064	0.4787	0.0000	7.0	1	-14.048	3.1993687153
	9.70	1.2782729864	1.1588	2.5813	3.5940	1.2428	-1.683	2.734	0.921	-0.616	-1.466	-2.218	-3.284	-4.116	-4.252	0.4787	0.0000	8.1	1	-14.047	3.1993744373
	9.70	1.2783025503	1.1588	2.6478	3.5884	1.1539	-1.849	2.712	0.868	-0.694	-1.571	-2.361	-3.463	-4.312	-4.454	0.4787	0.0000	9.4	1	-14.044	3.1993792057
	9.70	1.2783285379	1.1589	2.7181	3.5828	1.0612	-2.025	2.681	0.807	-0.782	-1.686	-2.513	-3.650	-4.518	-4.665	0.4787	0.0000	11.1	1	-14.041	3.1993832588
	9.70	1.2783451080	1.1589	2.7794	3.5775	0.9786	-2.178	2.663	0.762	-0.851	-1.782	-2.644	-3.815	-4.700	-4.853	0.4787	0.0000	12.8	1	-14.038	3.1993861198
	9.70	1.2783575058	1.1589	2.8360	3.5720	0.8999	-2.320	2.635	0.777	-0.849	-1.823	-2.742	-3.972	-4.873	-5.031	0.4787	0.0000	14.8	1	-14.034	3.1993880272
	9.70	1.2783687115	1.1589	2.8929	3.5660	0.8190	-2.462	2.582	0.842	-0.785	-1.818	-2.820	-4.137	-5.051	-5.214	0.4787	0.0000	17.0	1	-14.030	3.1993899345
	9.70	1.2783784866	1.1589	2.9428	3.5601	0.7458	-2.587	2.527	0.918	-0.706	-1.798	-2.881	-4.282	-5.211	-5.378	0.4787	0.0000	19.4	1	-14.025	3.1993913651
	9.70	1.2783895731	1.1589	3.0028	3.5536	0.6595	-2.737	2.439	0.989	-0.626	-1.783	-2.960	-4.456	-5.403	-5.573	0.4787	0.0000	22.6	1	-14.018	3.1993932724
	9.70	1.2783992290	1.1589	3.0525	3.5481	0.5878	-2.861	2.399	1.077	-0.527	-1.746	-3.007	-4.598	-5.559	-5.734	0.4787	0.0000	25.7	1	-13.549	3.1993947029
	9.70	1.2784113884	1.1590	3.1117	3.5413	0.5017	-3.009	2.452	1.256	-0.333	-1.644	-3.023	-4.765	-5.739	-5.923	0.4787	0.0000	30.0	1	-12.906	3.1993966103
	9.70	1.2784234285	1.1590	3.1673	3.5348	0.4199	-3.148	2.507	1.433	-0.139	-1.540	-3.035	-4.924	-5.909	-6.102	0.4787	0.0000	34.8	1	-12.292	3.1993985176
	9.70	1.2784368992	1.1590	3.2222	3.5283	0.3388	-3.286	2.560	1.611	0.056	-1.435	-3.044	-5.080	-6.078	-6.280	0.4787	0.0000	40.3	1	-11.683	3.1994009018
	9.70	1.2784484625	1.1590	3.2732	3.5210	0.2587	-3.413	2.678	1.867	0.322	-1.272	-3.004	-5.227	-6.236	-6.446	0.4787	0.0000	46.7	1	-11.078	3.1994025707
	9.70	1.2784558535	1.1590	3.3224	3.5144	0.1833	-3.536	2.801	2.113	0.570	-1.121	-2.957	-5.365	-6.383	-6.599	0.4787	0.0000	53.7	1	-10.505	3.1994037628
	9.70	1.2784570456	1.1590	3.3588	3.5092	0.1263	-3.627	2.904	2.313	0.771	-0.996	-2.915	-5.468	-6.494	-6.714	0.4787	0.0000	129.1	0	-10.073	3.1994040012
	9.70	1.2784575224	1.1590	3.3679	3.5082	0.1131	-3.650	2.920	2.349	0.807	-0.976	-2.911	-5.493	-6.520	-6.742	0.4787	0.0000	133.0	0	-9.976	3.1994040012
	9.70	1.2784576416	1.1590	3.3679	3.5220	0.1683	-3.650	2.402	1.571	0.026	-1.553	-3.268	-5.461	-6.469	-6.677	0.4200	0.5249	55.2	1	-10.391	3.1994042397
	9.70	1.2784917355	1.1590	3.4763	3.5095	0.0097	-3.921	2.602	2.007	0.465	-1.300	-3.215	-5.761	-6.787	-7.007	0.4200	0.5324	167.6	0	-9.216	3.1994097233
	9.70	1.2785214186	1.1583	3.5757	3.4976	-0.1374	-4.169	2.768	2.393	0.846	-1.096	-3.175	-6.037	-7.074	-7.306	0.4200	0.5422	232.7	0	-8.133	3.1994144917
	9.70	1.2785526514	1.1517	3.6767	3.4849	-0.2917	-4.422	2.833	2.678	1.095	-1.048	-3.200	-6.315	-7.350	-7.593	0.4200	0.5564	328.3	0	-6.982	3.1994194984
	9.70	1.2785727978	1.1253	3.7382	3.4759	-0.3994	-4.575	2.904	2.906	1.297	-0.988	-3.192	-6.487	-7.520	-7.771	0.4200	0.5681	416.9	0	-6.127	3.1994225979
	9.70	1.2785823345	1.0733	3.7659	3.4696	-0.4726	-4.645	2.971	3.055	1.429	-0.952	-3.179	-6.567	-7.591	-7.852	0.4200	0.5744	489.3	0	-5.458	3.1994242668
	9.70	1.2785898447	0.8184	3.7808	3.4597	-0.6449	-4.682	3.145	3.352	1.698	-0.834	-3.094	-6.621	-7.629	-7.907	0.4200	0.5792	705.6	0	-4.080	3.1994254589
	9.70	1.2785902023	0.5796	3.7835	3.8504	0.7653	-4.689	-4.410	-4.641	-4.819	-4.947	-5.082	-5.270	-5.373	-5.399	0.4200	0.5796	16.4	1	-12.030	3.1994254589
